DEPARTAMENTO,MUNICIPIO,FECHA_HECHO,GENERO,DESCRIPCION_CONDUCTA_CAPTURA,GRUPO_ETARIO,CANTIDAD 
TOLIMA,AMBALEMA,2012-06-23,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
TOLIMA,AMBALEMA,2012-06-23,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
TOLIMA,AMBALEMA,2012-07-31,FEMENINO,ARTÍCULO 244. EXTORSIÓN,ADULTOS,1
TOLIMA,AMBALEMA,2012-07-31,MASCULINO,ARTÍCULO 244. EXTORSIÓN,ADULTOS,2
TOLIMA,AMBALEMA,2012-08-26,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
TOLIMA,AMBALEMA,2012-08-30,MASCULINO,ARTÍCULO 244. EXTORSIÓN,ADULTOS,1
TOLIMA,AMBALEMA,2012-10-10,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
TOLIMA,AMBALEMA,2012-10-17,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
TOLIMA,AMBALEMA,2012-10-21,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
TOLIMA,AMBALEMA,2012-11-14,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-01-11,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-02-11,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-02-20,MASCULINO,ARTÍCULO 287. FALSEDAD MATERIAL EN DOCUMENTO PÚBLICO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-04-10,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-04-17,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-04-24,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-05-08,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-05-16,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-06-19,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2010-08-17,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
TOLIMA,ANZOÁTEGUI,2011-01-03,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
